STYLE,SF_SWITCH_NO_DEFAULT,org/apache/catalina/servlets/WebdavServlet.java,parseProperties,1932-2152,[        switch (type) {, ,         case FIND_ALL_PROP :, ,             generatedXML.writeElement("D", "propstat", XMLWriter.OPENING);,             generatedXML.writeElement("D", "prop", XMLWriter.OPENING);, ,             generatedXML.writeProperty("D", "creationdate",,                     getISOCreationDate(resource.getCreation()));,             generatedXML.writeElement("D", "displayname", XMLWriter.OPENING);,             generatedXML.writeData(resourceName);,             generatedXML.writeElement("D", "displayname", XMLWriter.CLOSING);,             if (resource.isFile()) {,                 generatedXML.writeProperty,                     ("D", "getlastmodified", FastHttpDateFormat.formatDate,                            (resource.getLastModified(), null));,                 generatedXML.writeProperty,                     ("D", "getcontentlength",,                      String.valueOf(resource.getContentLength()));,                 String contentType = getServletContext().getMimeType(,                         resource.getName());,                 if (contentType != null) {,                     generatedXML.writeProperty("D", "getcontenttype",,                             contentType);,                 },                 generatedXML.writeProperty("D", "getetag",resource.getETag());,                 generatedXML.writeElement("D", "resourcetype",,                         XMLWriter.NO_CONTENT);,             } else {,                 generatedXML.writeElement("D", "resourcetype",,                         XMLWriter.OPENING);,                 generatedXML.writeElement("D", "collection",,                         XMLWriter.NO_CONTENT);,                 generatedXML.writeElement("D", "resourcetype",,                         XMLWriter.CLOSING);,             }, ,             generatedXML.writeProperty("D", "source", "");, ,             String supportedLocks = "<D:lockentry>",                 + "<D:lockscope><D:exclusive/></D:lockscope>",                 + "<D:locktype><D:write/></D:locktype>",                 + "</D:lockentry>" + "<D:lockentry>",                 + "<D:lockscope><D:shared/></D:lockscope>",                 + "<D:locktype><D:write/></D:locktype>",                 + "</D:lockentry>";,             generatedXML.writeElement("D", "supportedlock", XMLWriter.OPENING);,             generatedXML.writeText(supportedLocks);,             generatedXML.writeElement("D", "supportedlock", XMLWriter.CLOSING);, ,             generateLockDiscovery(path, generatedXML);, ,             generatedXML.writeElement("D", "prop", XMLWriter.CLOSING);,             generatedXML.writeElement("D", "status", XMLWriter.OPENING);,             generatedXML.writeText(status);,             generatedXML.writeElement("D", "status", XMLWriter.CLOSING);,             generatedXML.writeElement("D", "propstat", XMLWriter.CLOSING);, ,             break;, ,         case FIND_PROPERTY_NAMES :, ,             generatedXML.writeElement("D", "propstat", XMLWriter.OPENING);,             generatedXML.writeElement("D", "prop", XMLWriter.OPENING);, ,             generatedXML.writeElement("D", "creationdate",,                                       XMLWriter.NO_CONTENT);,             generatedXML.writeElement("D", "displayname", XMLWriter.NO_CONTENT);,             if (resource.isFile()) {,                 generatedXML.writeElement("D", "getcontentlanguage",,                         XMLWriter.NO_CONTENT);,                 generatedXML.writeElement("D", "getcontentlength",,                         XMLWriter.NO_CONTENT);,                 generatedXML.writeElement("D", "getcontenttype",,                         XMLWriter.NO_CONTENT);,                 generatedXML.writeElement("D", "getetag", XMLWriter.NO_CONTENT);,                 generatedXML.writeElement("D", "getlastmodified",,                         XMLWriter.NO_CONTENT);,             },             generatedXML.writeElement("D", "resourcetype",,                                       XMLWriter.NO_CONTENT);,             generatedXML.writeElement("D", "source", XMLWriter.NO_CONTENT);,             generatedXML.writeElement("D", "lockdiscovery",,                                       XMLWriter.NO_CONTENT);, ,             generatedXML.writeElement("D", "prop", XMLWriter.CLOSING);,             generatedXML.writeElement("D", "status", XMLWriter.OPENING);,             generatedXML.writeText(status);,             generatedXML.writeElement("D", "status", XMLWriter.CLOSING);,             generatedXML.writeElement("D", "propstat", XMLWriter.CLOSING);, ,             break;, ,         case FIND_BY_PROPERTY :, ,             Vector<String> propertiesNotFound = new Vector<>();, ,             // Parse the list of properties, ,             generatedXML.writeElement("D", "propstat", XMLWriter.OPENING);,             generatedXML.writeElement("D", "prop", XMLWriter.OPENING);, ,             Enumeration<String> properties = propertiesVector.elements();, ,             while (properties.hasMoreElements()) {, ,                 String property = properties.nextElement();, ,                 if (property.equals("creationdate")) {,                     generatedXML.writeProperty,                         ("D", "creationdate",,                          getISOCreationDate(resource.getCreation()));,                 } else if (property.equals("displayname")) {,                     generatedXML.writeElement,                         ("D", "displayname", XMLWriter.OPENING);,                     generatedXML.writeData(resourceName);,                     generatedXML.writeElement,                         ("D", "displayname", XMLWriter.CLOSING);,                 } else if (property.equals("getcontentlanguage")) {,                     if (resource.isDirectory()) {,                         propertiesNotFound.addElement(property);,                     } else {,                         generatedXML.writeElement("D", "getcontentlanguage",,                                                   XMLWriter.NO_CONTENT);,                     },                 } else if (property.equals("getcontentlength")) {,                     if (resource.isDirectory()) {,                         propertiesNotFound.addElement(property);,                     } else {,                         generatedXML.writeProperty,                             ("D", "getcontentlength",,                              (String.valueOf(resource.getContentLength())));,                     },                 } else if (property.equals("getcontenttype")) {,                     if (resource.isDirectory()) {,                         propertiesNotFound.addElement(property);,                     } else {,                         generatedXML.writeProperty,                             ("D", "getcontenttype",,                              getServletContext().getMimeType,                              (resource.getName()));,                     },                 } else if (property.equals("getetag")) {,                     if (resource.isDirectory()) {,                         propertiesNotFound.addElement(property);,                     } else {,                         generatedXML.writeProperty,                             ("D", "getetag", resource.getETag());,                     },                 } else if (property.equals("getlastmodified")) {,                     if (resource.isDirectory()) {,                         propertiesNotFound.addElement(property);,                     } else {,                         generatedXML.writeProperty,                             ("D", "getlastmodified", FastHttpDateFormat.formatDate,                                     (resource.getLastModified(), null));,                     },                 } else if (property.equals("resourcetype")) {,                     if (resource.isDirectory()) {,                         generatedXML.writeElement("D", "resourcetype",,                                 XMLWriter.OPENING);,                         generatedXML.writeElement("D", "collection",,                                 XMLWriter.NO_CONTENT);,                         generatedXML.writeElement("D", "resourcetype",,                                 XMLWriter.CLOSING);,                     } else {,                         generatedXML.writeElement("D", "resourcetype",,                                 XMLWriter.NO_CONTENT);,                     },                 } else if (property.equals("source")) {,                     generatedXML.writeProperty("D", "source", "");,                 } else if (property.equals("supportedlock")) {,                     supportedLocks = "<D:lockentry>",                         + "<D:lockscope><D:exclusive/></D:lockscope>",                         + "<D:locktype><D:write/></D:locktype>",                         + "</D:lockentry>" + "<D:lockentry>",                         + "<D:lockscope><D:shared/></D:lockscope>",                         + "<D:locktype><D:write/></D:locktype>",                         + "</D:lockentry>";,                     generatedXML.writeElement("D", "supportedlock",,                             XMLWriter.OPENING);,                     generatedXML.writeText(supportedLocks);,                     generatedXML.writeElement("D", "supportedlock",,                             XMLWriter.CLOSING);,                 } else if (property.equals("lockdiscovery")) {,                     if (!generateLockDiscovery(path, generatedXML)),                         propertiesNotFound.addElement(property);,                 } else {,                     propertiesNotFound.addElement(property);,                 }, ,             }, ,             generatedXML.writeElement("D", "prop", XMLWriter.CLOSING);,             generatedXML.writeElement("D", "status", XMLWriter.OPENING);,             generatedXML.writeText(status);,             generatedXML.writeElement("D", "status", XMLWriter.CLOSING);,             generatedXML.writeElement("D", "propstat", XMLWriter.CLOSING);, ,             Enumeration<String> propertiesNotFoundList =,                 propertiesNotFound.elements();, ,             if (propertiesNotFoundList.hasMoreElements()) {, ,                 status = "HTTP/1.1 " + WebdavStatus.SC_NOT_FOUND + " " +,                         WebdavStatus.getStatusText(WebdavStatus.SC_NOT_FOUND);, ,                 generatedXML.writeElement("D", "propstat", XMLWriter.OPENING);,                 generatedXML.writeElement("D", "prop", XMLWriter.OPENING);, ,                 while (propertiesNotFoundList.hasMoreElements()) {,                     generatedXML.writeElement,                         ("D", propertiesNotFoundList.nextElement(),,                          XMLWriter.NO_CONTENT);,                 }, ,                 generatedXML.writeElement("D", "prop", XMLWriter.CLOSING);,                 generatedXML.writeElement("D", "status", XMLWriter.OPENING);,                 generatedXML.writeText(status);,                 generatedXML.writeElement("D", "status", XMLWriter.CLOSING);,                 generatedXML.writeElement("D", "propstat", XMLWriter.CLOSING);],,
STYLE,BC_UNCONFIRMED_CAST,org/apache/catalina/session/FileStore.java,save,335-335,[            ((StandardSession)session).writeObjectData(oos);],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/catalina/session/FileStore.java,getSize,152-152,[        for (int i = 0; i < files.length; i++) {],,getSize,148-148,[        String files[] = file.list();],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/catalina/session/FileStore.java,remove,307-307,[        file.delete();],,
STYLE,BC_UNCONFIRMED_CAST,org/apache/catalina/session/JDBCStore.java,save,785-785,[                        ((StandardSession) session).writeObjectData(oos);],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/session/JDBCStore.java,,457-457,[        return this.dataSourceName;],,,450-450,[        this.dataSourceName = dataSourceName;],,,1011-1011,[        if (dataSourceName == null) {],,,870-870,[        if (dataSourceName != null && dataSource == null) {],,,875-875,[                this.dataSource = (DataSource) envCtx.lookup(this.dataSourceName);],,,878-878,[                        sm.getString(getStoreName() + ".wrongDataSource",],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/session/JDBCStore.java,,336-336,[        return (this.sessionAppCol);],,,325-325,[        String oldSessionAppCol = this.sessionAppCol;],,,326-326,[        this.sessionAppCol = sessionAppCol;],,,327-327,[        support.firePropertyChange("sessionAppCol",],,,792-792,[                            String saveSql = "INSERT INTO " + sessionTable + " ("],,,708-708,[            String removeSql = "DELETE FROM " + sessionTable],,,537-537,[                        String sizeSql = "SELECT COUNT(" + sessionIdCol],,,482-482,[                        String keysSql = "SELECT " + sessionIdCol + " FROM "],,,737-737,[                        String clearSql = "DELETE FROM " + sessionTable],,,593-593,[                        String loadSql = "SELECT " + sessionIdCol + ", "],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/session/JDBCStore.java,,345-345,[        String oldSessionIdCol = this.sessionIdCol;],,,346-346,[        this.sessionIdCol = sessionIdCol;],,,347-347,[        support.firePropertyChange("sessionIdCol",],,,356-356,[        return (this.sessionIdCol);],,,792-792,[                            String saveSql = "INSERT INTO " + sessionTable + " ("],,,708-708,[            String removeSql = "DELETE FROM " + sessionTable],,,537-537,[                        String sizeSql = "SELECT COUNT(" + sessionIdCol],,,482-482,[                        String keysSql = "SELECT " + sessionIdCol + " FROM "],,,593-593,[                        String loadSql = "SELECT " + sessionIdCol + ", "],,
CORRECTNESS,NP_NULL_ON_SOME_PATH_EXCEPTION,org/apache/catalina/session/JDBCStore.java,open,910-910,[        dbConnection = driver.connect(connectionURL, props);],,open,888-888,[        if (driver == null) {],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/session/JDBCStore.java,keys,491-491,[                        if (rst != null) {],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/catalina/session/JDBCStore.java,load,597-597,[                        preparedLoadSql = _conn.prepareStatement(loadSql);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/catalina/session/JDBCStore.java,save,798-798,[                           preparedSaveSql = _conn.prepareStatement(saveSql);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/catalina/session/JDBCStore.java,clear,739-739,[                        preparedClearSql = _conn.prepareStatement(clearSql);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/catalina/session/JDBCStore.java,getSize,540-540,[                        preparedSizeSql = _conn.prepareStatement(sizeSql);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/catalina/session/JDBCStore.java,keys,485-485,[                        preparedKeysSql = _conn.prepareStatement(keysSql);],,
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,org/apache/catalina/session/JDBCStore.java,remove,711-711,[            preparedRemoveSql = _conn.prepareStatement(removeSql);],,
PERFORMANCE,SS_SHOULD_BE_STATIC,org/apache/catalina/session/JDBCStore.java,,70-70,[    protected final String threadName = "JDBCStore";],,
MT_CORRECTNESS,VO_VOLATILE_INCREMENT,org/apache/catalina/session/ManagerBase.java,generateSessionId,866-866,[                duplicates++;],,
PERFORMANCE,DM_NUMBER_CTOR,org/apache/catalina/session/StandardManager.java,doUnload,394-394,[                oos.writeObject(new Integer(sessions.size()));],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/session/StandardManager.java,doLoad,242-242,[            if (bis != null) {],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/session/StandardManager.java,doLoad,235-235,[            if (fis != null) {],,
BAD_PRACTICE,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,org/apache/catalina/session/StandardManager.java,doLoad,289-289,[                    file.delete();],,
BAD_PRACTICE,DE_MIGHT_IGNORE,org/apache/catalina/session/StandardSession.java,expire,854-854,[                                } catch (Exception e) {],,
BAD_PRACTICE,DE_MIGHT_IGNORE,org/apache/catalina/session/StandardSession.java,removeAttributeInternal,1841-1841,[                } catch (Exception e) {],,
BAD_PRACTICE,DE_MIGHT_IGNORE,org/apache/catalina/session/StandardSession.java,tellNew,421-421,[                    } catch (Exception e) {],,
MALICIOUS_CODE,MS_PKGPROTECT,org/apache/catalina/session/StandardSession.java,,175-175,[    protected static final String[] excludedAttributes = {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/catalina/session/StandardSession.java,setAttribute,1560-1560,[                } catch (Exception e) {],,
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,org/apache/catalina/session/StandardSession.java,,668-671,[                        new PrivilegedAction<StandardSessionFacade>(){,                     @Override,                     public StandardSessionFacade run(){,                         return new StandardSessionFacade(fsession);],,
STYLE,NP_LOAD_OF_KNOWN_NULL_VALUE,org/apache/catalina/ssi/ExpressionParseTree.java,pushOpp,77-77,[            oppStack.add(0, node);],,
I18N,DM_DEFAULT_ENCODING,org/apache/catalina/ssi/SSIExec.java,process,62-62,[                        new InputStreamReader(proc.getInputStream()));],,process,64-64,[                        new InputStreamReader(proc.getErrorStream()));],,
STYLE,UCF_USELESS_CONTROL_FLOW,org/apache/catalina/ssi/SSIExec.java,process,74-74,[                if (!foundProgram) {],,
STYLE,BC_UNCONFIRMED_CAST,org/apache/catalina/ssi/SSIFilter.java,doFilter,103-103,[        HttpServletRequest req = (HttpServletRequest)request;],,
STYLE,BC_UNCONFIRMED_CAST,org/apache/catalina/ssi/SSIFilter.java,doFilter,104-104,[        HttpServletResponse res = (HttpServletResponse)response;],,
I18N,DM_DEFAULT_ENCODING,org/apache/catalina/ssi/SSIFilter.java,doFilter,178-178,[            res.getWriter().write(new String(bytes));],,
STYLE,DLS_DEAD_LOCAL_STORE_OF_NULL,org/apache/catalina/ssi/SSIProcessor.java,process,102-102,[        stringWriter = null;],,
STYLE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,org/apache/catalina/ssi/SSIProcessor.java,parseParamValues,273-273,[                if (bIdx == cmd.length()) return null;],,
I18N,DM_DEFAULT_ENCODING,org/apache/catalina/ssi/SSIServlet.java,processSSI,209-209,[            isr = new InputStreamReader(resourceInputStream);],,
I18N,DM_DEFAULT_ENCODING,org/apache/catalina/ssi/SSIServletExternalResolver.java,getFileText,543-543,[                retVal = new String( bytes );],,
STYLE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,org/apache/catalina/ssi/SSIServletExternalResolver.java,getPathWithoutContext,432-432,[            if (noContext == null) {],,
STYLE,DLS_DEAD_LOCAL_STORE,org/apache/catalina/startup/Bootstrap.java,createClassLoader,178-178,[                URL url = new URL(repository);],,
BAD_PRACTICE,DM_EXIT,org/apache/catalina/startup/Bootstrap.java,initClassLoaders,156-156,[            System.exit(1);],,
MT_CORRECTNESS,LI_LAZY_INIT_STATIC,org/apache/catalina/startup/Bootstrap.java,main,451-461,[        if (daemon == null) {,             // Don't set daemon until init() has completed,             Bootstrap bootstrap = new Bootstrap();,             try {,                 bootstrap.init();,             } catch (Throwable t) {,                 handleThrowable(t);,                 t.printStackTrace();,                 return;,             },             daemon = bootstrap;],,
BAD_PRACTICE,DM_EXIT,org/apache/catalina/startup/Catalina.java,stopServer,435-435,[                System.exit(1);],,stopServer,462-462,[                System.exit(1);],,stopServer,465-465,[                System.exit(1);],,stopServer,469-469,[            System.exit(1);],,
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,org/apache/catalina/startup/Catalina.java,load,494-494,[            inputStream = new FileInputStream(file);],,load,495-495,[            inputSource = new InputSource(file.toURI().toURL().toString());],,load,500-500,[        }],,load,501-501,[        if (inputStream == null) {],,load,518-518,[        if (inputStream == null) {],,load,534-534,[        if (inputStream == null || inputSource == null) {],,load,535-535,[            if  (file == null) {],,load,539-539,[                log.warn(sm.getString("catalina.configFail",],,load,540-540,[                        file.getAbsolutePath()));],,load,541-541,[                if (file.exists() && !file.canRead()) {],,load,545-545,[            return;],,
BAD_PRACTICE,OS_OPEN_STREAM,org/apache/catalina/startup/Catalina.java,load,494-494,[            inputStream = new FileInputStream(file);],,
STYLE,REC_CATCH_EXCEPTION,org/apache/catalina/startup/Catalina.java,addClusterRuleSet,378-378,[        } catch (Exception e) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/catalina/startup/Catalina.java,load,496-496,[        } catch (Exception e) {],,
STYLE,REC_CATCH_EXCEPTION,org/apache/catalina/startup/Catalina.java,stopServer,433-433,[            } catch (Exception e) {],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/catalina/startup/ClassLoaderFactory.java,createClassLoader,193-193,[                    for (int j = 0; j < filenames.length; j++) {],,createClassLoader,192-192,[                    String filenames[] = directory.list();],,
STYLE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,org/apache/catalina/startup/ClassLoaderFactory.java,createClassLoader,106-106,[                for (int j = 0; j < filenames.length; j++) {],,createClassLoader,105-105,[                String filenames[] = directory.list();],,
BAD_PRACTICE,BIT_SIGNED_CHECK,org/apache/catalina/startup/ContextConfig.java,checkHandlesTypes,2032-2032,[        if ((javaClass.getAccessFlags() &],,
MT_CORRECTNESS,IS2_INCONSISTENT_SYNC,org/apache/catalina/startup/ContextConfig.java,,464-464,[        if (context instanceof StandardContext) {],,,465-465,[            defaultContextXml = ((StandardContext)context).getDefaultContextXml();],,,472-472,[        if (!context.getOverride()) {],,,499-499,[        if (context.getConfigFile() != null) {],,,500-500,[            processContextConfig(digester, context.getConfigFile());],,,475-475,[                defaultContextFile =],,,1061-1061,[        if (context.getParent() instanceof Host) {],,,1062-1062,[            file = ((Host)context.getParent()).getConfigBaseFile();],,,512-512,[            log.debug("Processing context [" + context.getName()],,,552-552,[            log.error(sm.getString("contextConfig.contextParse",],,,559-559,[            log.error(sm.getString("contextConfig.contextParse",],,,537-537,[            digester.push(context.getParent());],,,538-538,[            digester.push(context);],,,548-548,[                log.debug("Successfully processed context [" + context.getName()],,,297-297,[            context = (Context) event.getLifecycle();],,,311-311,[                context.setDocBase(originalDocBase);],,,1025-1025,[        SecurityConstraint constraints[] = context.findConstraints();],,,1038-1038,[        Container wrappers[] = context.findChildren();],,,1042-1042,[            if ((runAs != null) && !context.findSecurityRole(runAs)) {],,,1029-1029,[                if (!"*".equals(roles[j]) &&],,,1049-1049,[                if ((link != null) && !context.findSecurityRole(link)) {],,,1044-1044,[                context.addSecurityRole(runAs);],,,1032-1032,[                    context.addSecurityRole(roles[j]);],,,1051-1051,[                    context.addSecurityRole(link);],,,668-668,[        if ((context instanceof StandardContext)],,,671-671,[            Host host = (Host) context.getParent();],,,672-672,[            String docBase = context.getDocBase();],,,683-683,[            String path = context.getPath();],,,687-687,[            ContextName cn = new ContextName(path, context.getWebappVersion());],,,702-702,[                log.debug("Anti locking context[" + context.getName()],,,710-710,[                context.setDocBase(antiLockingDocBase.getPath());],,,824-824,[        Container[] children = context.findChildren();],,,840-840,[        SecurityConstraint[] securityConstraints = context.findConstraints();],,,826-826,[            context.removeChild(children[i]);],,,862-862,[        ErrorPage[] errorPages = context.findErrorPages();],,,842-842,[            context.removeConstraint(securityConstraints[i]);],,,868-868,[        FilterDef[] filterDefs = context.findFilterDefs();],,,864-864,[            context.removeErrorPage(errorPages[i]);],,,874-874,[        FilterMap[] filterMaps = context.findFilterMaps();],,,870-870,[            context.removeFilterDef(filterDefs[i]);],,,888-888,[        String[] mimeMappings = context.findMimeMappings();],,,876-876,[            context.removeFilterMap(filterMaps[i]);],,,894-894,[        String[] parameters = context.findParameters();],,,890-890,[            context.removeMimeMapping(mimeMappings[i]);],,,925-925,[        String[] securityRoles = context.findSecurityRoles();],,,896-896,[            context.removeParameter(parameters[i]);],,,931-931,[        String[] servletMappings = context.findServletMappings();],,,927-927,[            context.removeSecurityRole(securityRoles[i]);],,,939-939,[        String[] welcomeFiles = context.findWelcomeFiles();],,,933-933,[            context.removeServletMapping(servletMappings[i]);],,,945-945,[        String[] wrapperLifecycles = context.findWrapperLifecycles();],,,941-941,[            context.removeWelcomeFile(welcomeFiles[i]);],,,951-951,[        String[] wrapperListeners = context.findWrapperListeners();],,,947-947,[            context.removeWrapperLifecycle(wrapperLifecycles[i]);],,,953-953,[            context.removeWrapperListener(wrapperListeners[i]);],,,580-580,[        Host host = (Host) context.getParent();],,,583-583,[        String docBase = context.getDocBase();],,,586-586,[            String path = context.getPath();],,,590-590,[            ContextName cn = new ContextName(path, context.getWebappVersion());],,,603-603,[        ContextName cn = new ContextName(context.getPath(),],,,610-610,[            if (unpackWARs && context instanceof StandardContext) {],,,611-611,[                unpackWARs =  ((StandardContext) context).getUnpackWAR();],,,645-645,[                if (context instanceof StandardContext) {],,,646-646,[                    ((StandardContext) context).setOriginalDocBase(origDocBase);],,,661-661,[        context.setDocBase(docBase);],,,621-621,[                if (context instanceof StandardContext) {],,,622-622,[                    ((StandardContext) context).setOriginalDocBase(origDocBase);],,,997-997,[        Container c = context;],,,1546-1546,[            Wrapper w = (Wrapper) context.findChild("jsp");],,,1597-1597,[            WebappServiceLoader<ServletContainerInitializer> loader =],,,1601-1601,[            log.error(sm.getString(],,,773-773,[        if (!context.getIgnoreAnnotations()) {],,,765-765,[            log.debug(sm.getString("contextConfig.xmlSettings",],,,766-766,[                    context.getName(),],,,803-803,[            context.setConfigured(true);],,,788-788,[            Pipeline pipeline = context.getPipeline();],,,767-767,[                    Boolean.valueOf(context.getXmlValidation()),],,,806-806,[            context.setConfigured(false);],,,1839-1839,[        JarScanner jarScanner = context.getJarScanner();],,,1841-1841,[        if (context instanceof StandardContext) {],,,1842-1842,[            delegate = ((StandardContext) context).getDelegate();],,,1855-1855,[        jarScanner.scan(JarScanType.PLUGGABILITY,],,,1846-1846,[        if (absoluteOrder != null && absoluteOrder.isEmpty() &&],,,1111-1111,[        ServletContext sContext = context.getServletContext();],,,1135-1135,[                WebResource[] webResources =],,,1192-1192,[        if (context.getLogEffectiveWebXml()) {],,,1227-1227,[                    context.addServletContainerInitializer(],,,1224-1224,[                    context.addServletContainerInitializer(],,,1452-1452,[        Host host = (Host) context.getParent();],,,1742-1742,[        ServletContext servletContext = context.getServletContext();],,,1769-1769,[                log.debug(sm.getString("contextConfig.applicationMissing") + " " + context);],,,746-746,[            log.error(sm.getString(],,,350-350,[        LoginConfig loginConfig = context.getLoginConfig();],,,352-352,[        SecurityConstraint constraints[] = context.findConstraints();],,,353-353,[        if (context.getIgnoreAnnotations() &&],,,368-368,[        if (context.getAuthenticator() != null) {],,,363-363,[                context.setLoginConfig(loginConfig);],,,373-373,[        if (context.getRealm() == null) {],,,422-422,[            Pipeline pipeline = context.getPipeline();],,,2049-2049,[                    throw new IllegalStateException(sm.getString(],,,2057-2057,[                clazz = Introspection.loadClass(context, className);],,,2085-2085,[                                    clazz = Introspection.loadClass(],,,1568-1568,[            if (context.isServlet22()) {],,,728-728,[        context.setConfigured(false);],,,733-733,[        webXmlParser = new WebXmlParser(context.getXmlNamespaceAware(),],,,734-734,[                context.getXmlValidation(), context.getXmlBlockExternal());],,,2148-2148,[            try (InputStream is = context.getLoader().getClassLoader().getResourceAsStream(name)) {],,,987-987,[        if (context instanceof StandardContext) {],,,988-988,[            String workDir = ((StandardContext) context).getWorkPath();],,,1702-1702,[        if (defaultWebXml == null && context instanceof StandardContext) {],,,1703-1703,[            defaultWebXml = ((StandardContext) context).getDefaultWebXml();],,,1714-1714,[        return getWebXmlSource(defaultWebXml,],,,334-334,[        WebAnnotationSet.loadApplicationAnnotations(context);],,,337-337,[        if (context instanceof StandardContext) {],,,338-338,[            ((StandardContext) context).setStartupTime(t2-t1+],,,1686-1686,[                log.error(sm.getString("contextConfig.resourceJarFail", url,],,,1689-1689,[                log.error(sm.getString("contextConfig.resourceJarFail", url,],,,1667-1667,[                                context.getResources().createWebResourceSet(],,,1680-1680,[                        context.getResources().createWebResourceSet(],,,1239-1239,[        context.setPublicId(webxml.getPublicId());],,,1242-1242,[        context.setEffectiveMajorVersion(webxml.getMajorVersion());],,,1243-1243,[        context.setEffectiveMinorVersion(webxml.getMinorVersion());],,,1248-1248,[        context.setDenyUncoveredHttpMethods(],,,1250-1250,[        context.setDisplayName(webxml.getDisplayName());],,,1246-1246,[            context.addParameter(entry.getKey(), entry.getValue());],,,1251-1251,[        context.setDistributable(webxml.isDistributable());],,,1253-1253,[            context.getNamingResources().addLocalEjb(ejbLocalRef);],,,1256-1256,[            context.getNamingResources().addEjb(ejbRef);],,,1259-1259,[            context.getNamingResources().addEnvironment(environment);],,,1262-1262,[            context.addErrorPage(errorPage);],,,1268-1268,[            context.addFilterDef(filter);],,,1273-1273,[        context.setJspConfigDescriptor(webxml.getJspConfigDescriptor());],,,1271-1271,[            context.addFilterMap(filterMap);],,,1275-1275,[            context.addApplicationListener(listener);],,,1284-1284,[            context.setLoginConfig(webxml.getLoginConfig());],,,1279-1279,[            context.addLocaleEncodingMappingParameter(entry.getKey(),],,,1293-1293,[        context.setIgnoreAnnotations(webxml.isMetadataComplete());],,,1288-1288,[            context.getNamingResources().addMessageDestinationRef(mdr);],,,1296-1296,[            context.addMimeMapping(entry.getKey(), entry.getValue());],,,1301-1301,[            context.getNamingResources().addResourceEnvRef(resource);],,,1304-1304,[            context.getNamingResources().addResource(resource);],,,1313-1313,[            context.addConstraint(constraint);],,,1316-1316,[            context.addSecurityRole(role);],,,1319-1319,[            context.getNamingResources().addService(service);],,,1322-1322,[            Wrapper wrapper = context.createWrapper();],,,1372-1372,[            context.addServletMapping(entry.getKey(), entry.getValue());],,,1380-1380,[            SessionCookieConfig scc =],,,1377-1377,[                context.setSessionTimeout(],,,1412-1412,[                context.addWelcomeFile(welcomeFile);],,,1419-1419,[            String jspServletName = context.findServletMapping("*.jsp");],,,1423-1423,[            if (context.findChild(jspServletName) != null) {],,,1439-1439,[            context.addPostConstructMethod(entry.getKey(), entry.getValue());],,,1396-1396,[                context.getServletContext().setSessionTrackingModes(],,,1425-1425,[                    context.addServletMapping(urlPattern, jspServletName, true);],,,1368-1368,[            context.addChild(wrapper);],,,1444-1444,[            context.addPreDestroyMethod(entry.getKey(), entry.getValue());],,
