F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-boolean,F16-String,F16-Integer,F16-StrBuilder,F16-StringBuffer,F16-Boolean,F16-Object,F16-NA,F16-void,F16-int,F16-Strategy,F3-NA,F3-Type[],F3-new ToStringBuilder(base).append(array).toString(),F3-Class,F3-Integer,F3-Throwable,F3-!new EqualsBuilder().append(obj1 obj2).isEquals(),F3-baseStr +  [  + SystemUtils.LINE_SEPARATOR+    <null> + SystemUtils.LINE_SEPARATOR+  ] ,F3-null,F3-boolean,F3-Object,F3-Character,F3-new EqualsBuilder().append(obj1 obj2).isEquals(),F3-char,F3-SystemUtils.isOSMatch(osName osVersion  Windows 9   4.1 ),F3-String,F3-int,F3-char[],F3-sb.toString(),F3-Date,F7--,F7-++,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-Integer,F12-Random,F12-long,F12-int,F12-Object,F12-NA,F12-String,F17-static,F17-NA,F2-Class,F2-List<Integer>,F2-NA,F2-Integer,F2-ByteArrayOutputStream,F2-Executors,F2-String,F2-ExceptionUtilsTest,F2-Collections,F2-Method,F2-Reader,F2-Map<Locale Strategy>,F2-TypeUtilsTest<B>,F2-Calendar,F2-TestSubObject,F2-Token,F6-java.io.ByteArrayOutputStream,F6-org.apache.commons.lang3.text.translate.NumericEntityUnescaper,F6-java.util.Random,F6-NA,F6-java.io.PrintStream,F6-java.lang.UnsupportedOperationException,F6-java.lang.Character,F6-java.lang.Integer,F6-java.lang.Object,F6-org.apache.commons.lang3.builder.EqualsBuilder,F6-java.lang.String,F6-org.apache.commons.lang3.mutable.MutableLong,F6-java.lang.StringBuffer,F6-java.lang.StringBuilder,F6-org.apache.commons.lang3.builder.ToStringBuilder,F6-java.lang.Thread,F6-java.util.Date,F6-org.apache.commons.lang3.tuple.ImmutableTriple,F6-org.apache.commons.lang3.text.StrBuilder,F6-java.io.IOException,F13-private,F13-NA,F18-NA,F14-static-final,F14-NA,F14-final,F1-delegateBooleanAssertion,F1-NA,F1-assertSame,F1-getDeclaredField,F1-abs,F1-assertEquals,F1-getFraction,F1-pow,F1-substring,F1-get,F1-asReader,F1-getGenericParameterTypes,F1-constantFuture,F1-appendln,F1-compareTo,F1-charAt,F1-assertFalse,F1-read,F1-toString,F1-assertTrue,F5-java.lang.Object,F5-NA,F5-java.lang.Number,F5-ProxyInvocationHandler,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-StrBuilder,F5-java.io.OutputStream,F5-java.io.FilterOutputStream,F5-java.lang.Exception,F9-testFixture,F9-NA,F9-length,F10-NA,F19-NA,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-ExecutorService,F4-Integer,F4-boolean,F4-long,F4-Throwable,F4-char,F4-TypeVariable[],F4-void,F4-int,F4-String,F4-Field,F4-Strategy,F4-Type[],F8-MutatingClient,F8-NA,F8-InspectingClient,F11-i,F11-secretField,F11-NA,F11-N,F11-object,F11-serialVersionUID,F11-random,F11-showField,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-julius@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-joehni@apache.org,F71-psteitz@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-tn@apache.org,F71-sebb@apache.org,F74,F73,F84,F146,category
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,16,49,5000,12,8,669,1,102,0.5176991150442478,929,72,0.077502691065662,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,16,49,5000,12,8,669,1,102,0.515929203539823,929,72,0.077502691065662,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,16,49,5000,12,8,669,1,102,0.4336283185840708,929,72,0.077502691065662,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,16,49,5000,12,8,669,1,102,0.431858407079646,929,72,0.077502691065662,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,16,49,5000,12,8,669,1,102,0.4168141592920354,929,72,0.077502691065662,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,16,49,5000,12,8,669,1,102,0.4150442477876106,929,72,0.077502691065662,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,25,49,5000,12,8,669,1,102,0.4,929,72,0.077502691065662,0.72,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,25,49,5000,12,8,669,1,102,0.39823008849557523,929,72,0.077502691065662,0.72,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,16,49,5000,12,8,669,1,102,0.4504424778761062,929,72,0.077502691065662,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,16,49,5000,12,8,669,1,102,0.4486725663716814,929,72,0.077502691065662,0.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,STYLE,0.2540192926045016,NP_LOAD_OF_KNOWN_NULL_VALUE,19,3,2,0.21262002743484226,0.04252400548696845,0.0027434842249657062,-1.0,0.17088607594936708,0.006160174999825836,0.20943952802359883,0.6899001772206611,-0.6582278481012658,0.01607717041800643,0.10610932475884244,0.6899001772206611,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,0,49,5000,12,0,669,1,102,0.845575221238938,929,72,0.077502691065662,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,BAD_PRACTICE,0.003215434083601286,EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS,14,1,4,0.21262002743484226,0.04252400548696845,0.0054869684499314125,-0.5,0.0,0.0,0.18421052631578946,0.5625890587417208,-1.0,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,0,49,5000,12,0,669,1,102,0.870353982300885,929,72,0.077502691065662,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,BAD_PRACTICE,0.003215434083601286,EQ_CHECK_FOR_OPERAND_NOT_COMPATIBLE_WITH_THIS,14,1,4,0.21262002743484226,0.04252400548696845,0.0054869684499314125,-0.5,0.0,0.0,0.18421052631578946,0.5625890587417208,-1.0,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,0,49,5000,12,0,669,1,102,0.9964601769911504,929,72,0.077502691065662,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,BAD_PRACTICE,0.001607717041800643,HE_EQUALS_USE_HASHCODE,16,2,4,0.21262002743484226,0.04252400548696845,0.0054869684499314125,-0.5,0.0,0.0,0.18421052631578946,0.5625890587417208,-1.0,0.001607717041800643,0.022508038585209004,0.5625890587417208,-0.7161290322580646,-0.9354838709677419,9,1052,1018,2386,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,0,49,5000,12,12,669,1,102,0.9920353982300885,929,72,0.077502691065662,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,PERFORMANCE,0.04823151125401929,URF_UNREAD_FIELD,18,2,0,0.21262002743484226,0.04252400548696845,0.0,0.0,0.1,0.007500000000000001,0.42016806722689076,0.2558385927730618,-0.8,0.001607717041800643,0.08038585209003216,0.2558385927730618,-0.7161290322580646,-0.9354838709677419,9,1052,1018,2386,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,0,49,5000,12,12,669,1,102,0.988495575221239,929,72,0.077502691065662,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,PERFORMANCE,0.04823151125401929,URF_UNREAD_FIELD,20,3,0,0.21262002743484226,0.04252400548696845,0.0,0.0,0.1,0.007500000000000001,0.42016806722689076,0.2558385927730618,-0.8,0.001607717041800643,0.08038585209003216,0.2558385927730618,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,0,49,5000,12,12,669,1,102,0.9513274336283186,929,72,0.077502691065662,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,PERFORMANCE,0.04823151125401929,URF_UNREAD_FIELD,20,3,0,0.21262002743484226,0.04252400548696845,0.0,0.0,0.1,0.007500000000000001,0.42016806722689076,0.2558385927730618,-0.8,0.001607717041800643,0.08038585209003216,0.2558385927730618,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
2562,org/apache/commons/lang3/builder,org/apache/commons/lang3/builder/EqualsBuilderTest.java,1117,true,0,49,5000,12,12,669,1,102,0.9530973451327434,929,72,0.077502691065662,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,155,31,PERFORMANCE,0.04823151125401929,URF_UNREAD_FIELD,20,3,0,0.21262002743484226,0.04252400548696845,0.0,0.0,0.1,0.007500000000000001,0.42016806722689076,0.2558385927730618,-0.8,0.001607717041800643,0.08038585209003216,0.2558385927730618,-0.7161290322580646,-0.9354838709677419,16,1228,1117,2562,0,0.0,0,0,0,0,0.0,1848,33,0,1881,0,1815,0,0.09380406692404483,0,10987,0,7341,228,0,18556,3646,0.07145380483659512,126,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1459,4805,76,1409,open
