F61,F77,F88,F70,
41,12735,4709,13448,
41,12735,4709,13448,
6,7019,3575,7732,
0,49,199,762,
38,12735,4709,13448,
38,12735,4709,13448,
1,49,199,762,
0,54,210,767,
25,11494,4270,12207,
0,54,210,767,
3,711,1049,1424,
2,1156,1402,1869,
2,1156,1402,1869,
4,1169,1412,1882,
4,1169,1412,1882,
27,11494,4270,12207,
55,11494,4270,12207,
0,54,210,767,
0,54,210,767,
0,54,210,767,
55,11494,4270,12207,
52,10434,4034,11147,
55,11494,4270,12207,
26,4068,2790,4781,
44,6595,3470,7308,
10,10773,4087,11486,
10,10773,4087,11486,
0,54,210,767,
2,54,210,767,
26,4927,2950,5640,
2,54,210,767,
6,5026,2978,5739,
10,10773,4087,11486,
10,10773,4087,11486,
1,711,1049,1424,
9,8116,3912,8829,
8,10695,4070,11408,
