F72,F54,F53,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-StringBuffer,F16-Boolean,F16-Object,F16-void,F16-Process,F16-int,F16-URL,F16-boolean,F16-Enumeration,F16-URL[],F16-String,F16-InputStream,F16-Resource,F16-Reader,F16-PrintStream,F16-Iterator<Resource>,F16-File,F16-Map<URL Location>,F16-DateFormat,F3-Class,F3-Integer,F3-Long,F3-PrintStream,F3-File,F3-InputStream,F3-Project,F3-byte[],F3-null,F3-boolean,F3-Object,F3-FileInputStream,F3-FileOutputStream,F3-char,F3-nestedTask.getTaskName(),F3-String,F3-long,F3-int,F3-Project.MSG_DEBUG,F7--,F7-/,F7-++,F7-+=,F7-*,F7-+,F12-long,F12-int,F12-List<ResourceComparator>,F12-Object,F12-List<NameEntry>,F12-boolean,F12-String,F12-AssertionFailedError,F12-Vector<Object>,F12-URL,F12-File,F12-Feature,F12-Mapper,F12-Vector<FileSelector>,F12-FileUtils,F12-ArrayList,F12-Collection<Resource>,F12-Union,F12-Path,F17-final,F17-static,F17-static-final,F2-AbstractFileSetTest,F2-Process,F2-Document,F2-Thread,F2-Vector<String>,F2-ByteArrayOutputStream,F2-StringBuffer,F2-DateFormatFactory,F2-Properties,F2-Object,F2-String,F2-Iterator,F2-Map,F2-Hashtable,F2-BufferedReader,F2-System,F2-MockProject,F2-OutputStream,F2-File,F6-java.io.BufferedWriter,F6-org.apache.tools.zip.ZipLong,F6-java.lang.Long,F6-org.apache.tools.ant.taskdefs.FileResource,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-java.io.FileInputStream,F6-java.util.Properties,F6-java.io.PrintStream,F6-java.io.ByteArrayInputStream,F6-java.lang.Integer,F6-org.apache.tools.ant.util.LayoutPreservingProperties,F6-java.io.FileReader,F6-java.io.File,F6-java.util.ArrayList<org.apache.tools.ant.types.PatternSet.NameEntry>,F6-java.lang.String,F6-java.lang.StringBuffer,F6-org.apache.tools.ant.types.Path,F6-java.io.BufferedReader,F13-private,F13-protected,F13-public,F18-private,F18-public,F14-static-final,F14-static,F1-delete,F1-close,F1-next,F1-assertEquals,F1-write,F1-getInstance,F1-get,F1-listFiles,F1-equals,F1-getProperty,F1-resolveFile,F1-put,F1-load,F1-createTempFile,F1-log,F1-toString,F1-list,F1-getInputStream,F1-assertTrue,F5-java.util.AbstractMap,F5-DataType,F5-java.lang.Object,F5-java.io.Writer,F5-Task,F5-java.io.OutputStreamWriter,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.io.FilterInputStream,F5-java.io.InputStreamReader,F5-java.lang.Number,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-EnumeratedAttribute,F5-java.text.DateFormat,F9-srcDir,F9-anonymousSchema,F9-failOnError,F9-ignoreSystemclasses,F9-uname,F9-replyto,F9-extDirs,F9-keys,F9-lastmodified,F9-dateTime,F9-trim,F9-out,F9-className,F9-nowarn,F9-port,F9-buildfile,F9-length,F9-dir,F9-env,F10-true,F19-abstract,F19-interface,F15-private,F15-protected,F15-public,F4-String[],F4-boolean,F4-InputStream,F4-File[],F4-long,F4-Process,F4-StringBuffer,F4-AbstractFileSet,F4-Enumeration,F4-DateFormat,F4-Node,F4-Object,F4-byte[],F4-File,F4-Element,F4-void,F4-String,F4-int,F4-SecurityManager,F8-PropertyChecker,F8-Length,F8-GenerateKey,F8-Get,F8-BFT,F8-Checksum,F8-Touch,F8-Execute,F8-Resource,F8-SchemaValidate,F8-MailMessage,F8-Rmic,F8-Available,F8-ReferenceChecker,F8-AbstractFileSet,F8-FixCRLF,F8-AntTypeDefinition,F8-EmailTask,F8-Javac,F11-msg,F11-nested,F11-refid,F11-WEBLOGIC_DEPLOY_CLASS_NAME,F11-classname,F11-FILE_UTILS,F11-method,F11-excludesFileList,F11-type,F11-error,F11-ref,F11-unlessCond,F11-cache,F11-from,F11-name,F11-dir,F11-to,F11-selectorsList,F11-resourceComparators,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,F83,F71-kevj@apache.org,F71-dev-null@apache.org,F71-jskeet@apache.org,F71-donaldp@apache.org,F71-antoine@apache.org,F71-jkf@apache.org,F71-stevel@apache.org,F71-jglick@apache.org,F71-bodewig@apache.org,F71-stefano@apache.org,F71-umagesh@apache.org,F71-sbailliez@apache.org,F71-ehatcher@apache.org,F71-costin@apache.org,F71-rubys@apache.org,F71-peterreilly@apache.org,F71-hibou@apache.org,F71-conor@apache.org,F71-mbenson@apache.org,F71-jhm@apache.org,F74,F85,F73,F84,F146,F147,category
13069,org/apache/tools/ant/taskdefs/optional/jlink,cass,org/apache/tools/ant/taskdefs/optional/jlink/ClassNameReader.java,4859,true,0,1,311,2,0,27,1,4,0.539568345323741,71,49,0.6901408450704225,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,PERFORMANCE,0.03336045565500407,DM_NUMBER_CTOR,18,2,5,0.006415396952686447,0.00400962309542903,0.00400962309542903,-1.0,0.024390243902439025,0.0014872099940511601,0.043478260869565216,0.013935269831749463,-0.9512195121951219,0.0,0.005695687550854353,0.013935269831749463,-1.0,-1.0,15,8311,4280,8884,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,185,116,26,327,652,0.003022955953519825,545,0,69,0,0.05996197982132888,0,1066,0,1019,48,0,2133,47,0.05810753351309522,277020,178677,2091,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2666,1,13497,2091,2666,574,open
13069,org/apache/tools/ant/taskdefs/optional/jlink,cass,org/apache/tools/ant/taskdefs/optional/jlink/jlink.java,4859,true,0,16,311,1,8,27,1,4,0.10043668122270742,259,127,0.49034749034749037,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,BAD_PRACTICE,8.136696501220504E-4,NM_CLASS_NAMING_CONVENTION,16,2,0,0.006415396952686447,0.0024057738572574178,0.0,0.0,0.0,0.0,0.16470588235294117,0.2136282264283817,-1.0,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-1.0,-1.0,31,12496,4859,13069,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,671,690,18,1379,652,0.003022955953519825,545,0,-19,0,0.0838040574338414,0,1066,0,1019,48,0,2133,47,0.05810753351309522,277020,178677,2091,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2666,1,13497,2091,2666,574,open
13069,org/apache/tools/ant/taskdefs/optional/jlink,cass,org/apache/tools/ant/taskdefs/optional/jlink/jlink.java,4859,true,26,16,311,1,8,27,7,4,0.611353711790393,259,127,0.49034749034749037,0.09615384615384616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,STYLE,0.012205044751830757,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,13,2,1,0.006415396952686447,0.0024057738572574178,8.019246190858059E-4,-1.0,0.13333333333333333,0.003984674329501916,0.15135135135135136,0.21152525749282464,-0.7333333333333333,0.0016273393002441008,0.043938161106590726,0.21152525749282464,-1.0,-1.0,25,10574,4399,11147,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,671,690,18,1379,652,0.003022955953519825,545,0,-19,0,0.0838040574338414,0,1066,0,1019,48,0,2133,47,0.05810753351309522,277020,178677,2091,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2666,1,13497,2091,2666,574,open
13069,org/apache/tools/ant/taskdefs/optional/jlink,cass,org/apache/tools/ant/taskdefs/optional/jlink/jlink.java,4859,true,39,16,311,1,5,27,10,4,0.7590975254730714,259,127,0.49034749034749037,0.2564102564102564,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,EXPERIMENTAL,0.013018714401952807,OBL_UNSATISFIED_OBLIGATION,20,2,1,0.006415396952686447,0.0024057738572574178,8.019246190858059E-4,-1.0,0.0,0.0,0.18181818181818182,0.033516988062442604,-1.0,0.0,0.0032546786004882017,0.033516988062442604,-1.0,-1.0,31,12496,4859,13069,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,671,690,18,1379,652,0.003022955953519825,545,0,-19,0,0.0838040574338414,0,1066,0,1019,48,0,2133,47,0.05810753351309522,277020,178677,2091,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2666,1,13497,2091,2666,574,open
8023,org/apache/tools/ant/taskdefs/optional/jsp,cass,org/apache/tools/ant/taskdefs/optional/jsp/JspC.java,3994,true,12,41,424,2,20,59,4,6,0.9491525423728814,328,300,0.9146341463414634,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,BAD_PRACTICE,0.06427990235964198,RV_RETURN_VALUE_IGNORED_BAD_PRACTICE,16,2,1,0.0056134723336006415,0.0016038492381716118,8.019246190858059E-4,-1.0,0.06329113924050633,0.002371414837365807,0.16470588235294117,0.2136282264283817,-0.8734177215189873,0.0024410089503661514,0.03173311635475997,0.2136282264283817,-0.7142857142857143,-1.0,42,8886,4310,9459,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,1079,609,60,1748,652,0.003022955953519825,545,0,470,0,0.05337437155847216,0,1912,0,1226,98,0,3236,686,0.057980400398918865,277020,178677,203,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,775,1,13497,53,625,574,open
8023,org/apache/tools/ant/taskdefs/optional/jsp,cass,org/apache/tools/ant/taskdefs/optional/jsp/JspC.java,3994,true,11,41,424,2,0,59,3,6,0.751412429378531,328,300,0.9146341463414634,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,STYLE,0.07892595606183889,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.0056134723336006415,0.0016038492381716118,8.019246190858059E-4,-1.0,0.041237113402061855,0.001363331513114736,0.15135135135135136,0.21152525749282464,-0.9175257731958762,0.0016273393002441008,0.043938161106590726,0.21152525749282464,-0.7142857142857143,-1.0,14,6621,3819,7194,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,1079,609,60,1748,652,0.003022955953519825,545,0,470,0,0.05337437155847216,0,1912,0,1226,98,0,3236,686,0.057980400398918865,277020,178677,203,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,775,1,13497,53,625,574,open
9507,org/apache/tools/ant/taskdefs/optional/jsp,cass,org/apache/tools/ant/taskdefs/optional/jsp/JspNameMangler.java,4316,true,0,5,424,1,4,59,1,6,0.23225806451612904,73,66,0.9041095890410958,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,MALICIOUS_CODE,0.008136696501220505,MS_PKGPROTECT,18,2,0,0.0056134723336006415,0.0016038492381716118,0.0,0.0,0.9,0.012857142857142855,0.1694915254237288,0.17087798046538352,0.8,0.0,0.008136696501220505,0.17087798046538352,-0.7142857142857143,0.0,8,6548,3813,7121,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,220,59,1,280,652,0.003022955953519825,545,0,161,0,0.09743020656518024,0,1912,0,1226,98,0,3236,686,0.057980400398918865,277020,178677,2089,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2664,1,13497,53,625,574,close
9507,org/apache/tools/ant/taskdefs/optional/jsp,cass,org/apache/tools/ant/taskdefs/optional/jsp/JspNameMangler.java,4316,true,28,5,424,1,16,59,14,6,0.5161290322580645,73,66,0.9041095890410958,0.21428571428571427,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,PERFORMANCE,0.006509357200976403,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.0056134723336006415,0.0016038492381716118,8.019246190858059E-4,-1.0,0.0,0.0,0.043478260869565216,0.013935269831749463,-1.0,0.0,0.005695687550854353,0.013935269831749463,-0.7142857142857143,0.0,18,8934,4316,9507,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,220,59,1,280,652,0.003022955953519825,545,0,161,0,0.09743020656518024,0,1912,0,1226,98,0,3236,686,0.057980400398918865,277020,178677,2089,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,2664,1,13497,53,625,574,open
10525,org/apache/tools/ant/taskdefs/optional/jsp,cass,org/apache/tools/ant/taskdefs/optional/jsp/WLJspc.java,4366,true,12,8,424,1,12,59,2,6,0.987987987987988,154,137,0.8896103896103896,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,PERFORMANCE,0.006509357200976403,SBSC_USE_STRINGBUFFER_CONCATENATION,18,2,1,0.0056134723336006415,0.0024057738572574178,8.019246190858059E-4,-1.0,0.0,0.0,0.043478260869565216,0.013935269831749463,-1.0,0.0,0.005695687550854353,0.013935269831749463,-0.7142857142857143,-1.0,71,10574,4399,11147,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,379,371,35,785,652,0.003022955953519825,545,0,8,0,0.01837649129124243,0,1912,0,1226,98,0,3236,686,0.057980400398918865,277020,178677,53,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,625,1,13497,53,625,574,open
10525,org/apache/tools/ant/taskdefs/optional/jsp,cass,org/apache/tools/ant/taskdefs/optional/jsp/WLJspc.java,4366,true,120,8,424,1,8,59,19,6,0.39039039039039036,154,137,0.8896103896103896,0.12083333333333333,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,STYLE,0.07892595606183889,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.0056134723336006415,0.0024057738572574178,0.0016038492381716118,-1.0,0.041237113402061855,0.001363331513114736,0.15135135135135136,0.21152525749282464,-0.9175257731958762,0.0016273393002441008,0.043938161106590726,0.21152525749282464,-0.7142857142857143,-1.0,75,12493,4858,13066,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,379,371,35,785,652,0.003022955953519825,545,0,8,0,0.01837649129124243,0,1912,0,1226,98,0,3236,686,0.057980400398918865,277020,178677,53,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,625,1,13497,53,625,574,open
10525,org/apache/tools/ant/taskdefs/optional/jsp,cass,org/apache/tools/ant/taskdefs/optional/jsp/WLJspc.java,4366,true,120,8,424,1,8,59,19,6,0.4009009009009009,154,137,0.8896103896103896,0.14166666666666666,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,STYLE,0.07892595606183889,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,2,0.0056134723336006415,0.0024057738572574178,0.0016038492381716118,-1.0,0.041237113402061855,0.001363331513114736,0.15135135135135136,0.21152525749282464,-0.9175257731958762,0.0016273393002441008,0.043938161106590726,0.21152525749282464,-0.7142857142857143,-1.0,75,12493,4858,13066,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,379,371,35,785,652,0.003022955953519825,545,0,8,0,0.01837649129124243,0,1912,0,1226,98,0,3236,686,0.057980400398918865,277020,178677,53,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,625,1,13497,53,625,574,open
12499,org/apache/tools/ant/taskdefs/optional/junit,cass,org/apache/tools/ant/taskdefs/optional/junit/AggregateTransformer.java,4715,true,0,13,3963,2,7,481,1,91,0.3687315634218289,174,127,0.7298850574712644,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6,MALICIOUS_CODE,0.0040683482506102524,MS_SHOULD_BE_FINAL,20,3,0,0.046511627906976744,0.0048115477145148355,0.0,0.0,0.0,0.0,0.1694915254237288,0.17087798046538352,-1.0,0.0,0.008136696501220505,0.17087798046538352,-0.20689655172413793,-0.6666666666666666,25,8500,4288,9073,0,0.0,0,0,0,0,18763,583,474460,0.0,98343,31,0.07675159766546463,38,821,551,34,1406,652,0.003022955953519825,545,0,270,0,0.08571642763394298,0,12067,0,7781,980,0,20828,4286,0.0829156555876238,277020,178677,107,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,679,1,13497,41,613,574,open
