F61,F77,F88,F70,
7,6370,3785,6943,
40,12589,4897,13162,
26,12207,4779,12780,
27,12875,5074,13448,
8,1985,2237,2558,
8,1985,2237,2558,
8,1985,2237,2558,
8,1985,2237,2558,
42,12875,5074,13448,
42,12875,5074,13448,
6,7159,3940,7732,
41,12875,5074,13448,
41,12875,5074,13448,
1,50,148,623,
40,12875,5074,13448,
1,189,564,762,
0,194,575,767,
25,11634,4635,12207,
0,194,575,767,
3,851,1414,1424,
2,1296,1767,1869,
2,1296,1767,1869,
4,1309,1777,1882,
4,1309,1777,1882,
27,11634,4635,12207,
56,11634,4635,12207,
0,194,575,767,
3,194,575,767,
3,194,575,767,
56,11634,4635,12207,
53,10574,4399,11147,
56,11634,4635,12207,
0,58,211,631,
30,4208,3155,4781,
48,6735,3835,7308,
48,6735,3835,7308,
10,10913,4452,11486,
10,10913,4452,11486,
4,194,575,767,
3,194,575,767,
27,5067,3315,5640,
3,194,575,767,
6,5166,3343,5739,
10,10913,4452,11486,
10,10913,4452,11486,
2,851,1414,1424,
0,40,109,613,
9,8256,4277,8829,
8,10835,4435,11408,
