F72,F54,F55,F25,F26,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F16-String[],F16-SQLWarning,F16-char[],F16-Object,F16-NA,F16-ExecRow,F16-void,F16-int,F16-ScanController,F16-Properties,F16-TabInfoImpl,F16-boolean,F16-PrintWriter,F16-Serializable,F16-String,F16-TupleDescriptor,F16-Void,F16-ClientXAConnection,F16-Connection,F16-ExecIndexRow,F3-NA,F3-int[],F3-ResultSet,F3-InputStream,F3-TransactionController,F3-null,F3-byte[],F3-boolean,F3-char,F3-String,F3-long,F3-ExecRow,F3-SQLWarning,F3-int,F3-PrintWriter,F3-SQLException,F3-QualifiedIdentifier,F3-PreparedStatement,F3-Pkgnamcsn,F3-Connection,F7-|,F7--,F7-/,F7-++,F7---,F7--=,F7-+=,F7-&,F7-NA,F7-*,F7-+,F12-long,F12-int,F12-NA,F12-LocalizedResource,F12-boolean,F12-int[],F12-LocalizedOutput,F12-MaterialStatement,F12-SQLException,F12-String[],F12-Agent,F12-String,F12-Section,F12-Connection,F12-InputStream,F12-Hashtable,F12-ConnectionEnv,F12-ProductLevel,F12-PrintStream,F12-ArrayList,F17-final,F17-static,F17-NA,F17-final-final,F2-ResultSet,F2-Class,F2-JDBCDisplayUtil,F2-BrokeredConnection,F2-NA,F2-Runtime,F2-UCode_CharStream,F2-StringBuffer,F2-Properties,F2-Object,F2-Connection,F2-String,F2-ij,F2-PreparedStatement,F2-System,F2-SQLParserTokenManager,F2-DRDAConnThread,F2-Hashtable<Integer String>,F2-Statement,F2-File,F6-java.util.Random,F6-java.lang.IllegalArgumentException,F6-NA,F6-java.io.FileWriter,F6-java.io.InputStreamReader,F6-java.io.FileOutputStream,F6-org.apache.derby.impl.tools.ij.TokenMgrError,F6-java.util.Vector,F6-java.util.Properties,F6-java.io.FileInputStream,F6-org.apache.derby.impl.sql.depend.BasicDependency,F6-java.io.PrintWriter,F6-org.apache.derby.impl.store.access.RAMTransaction,F6-java.lang.Integer,F6-java.io.File,F6-org.apache.derby.impl.store.raw.xact.XactId,F6-java.lang.String,F6-java.lang.Boolean,F6-java.lang.StringBuffer,F6-org.apache.derby.impl.tools.ij.Token,F13-private,F13-NA,F13-public,F13-protected,F18-private,F18-NA,F18-public,F14-static-final,F14-static,F14-NA,F14-final,F1-executeQuery,F1-ReInit,F1-size,F1-NA,F1-getBoolean,F1-prepareStatement,F1-jj_consume_token,F1-compare,F1-next,F1-getDefaultConn,F1-readChar,F1-get,F1-append,F1-equals,F1-getProperty,F1-put,F1-qualifiedIdentifier,F1-toString,F1-executeUpdate,F1-jjStopAtPos,F5-java.util.AbstractMap,F5-java.lang.Object,F5-NA,F5-java.io.Writer,F5-javax.naming.InitialContext,F5-java.io.OutputStreamWriter,F5-java.lang.Thread,F5-java.io.FilterOutputStream,F5-java.util.Hashtable,F5-java.io.InputStream,F5-java.lang.Number,F5-java.util.Date,F5-java.io.Reader,F5-java.util.AbstractList,F5-java.lang.RuntimeException,F5-java.lang.AbstractStringBuilder,F5-java.io.OutputStream,F5-java.lang.Exception,F5-java.util.Dictionary,F9-password,F9-traceDirectory,F9-description,F9-containerId,F9-databaseName,F9-user,F9-columnBitMap,F9-serviceType,F9-cachedCharLength,F9-array,F9-unclosableInternalReader,F9-dataSourceName,F9-NA,F9-retrieveMessageText,F9-objectType,F9-uuidFactory,F9-backupRoot,F9-loginTimeout,F9-portNumber,F9-length,F10-NA,F10-true,F19-NA,F19-interface,F19-abstract,F15-NA,F15-private,F15-protected,F15-public,F0-NA,F4-NA,F4-String[],F4-boolean,F4-InputStream,F4-long,F4-SQLWarning,F4-StringBuffer,F4-ResultSet,F4-Statement,F4-PreparedStatement,F4-KeyStore,F4-char,F4-Token,F4-Connection,F4-Object,F4-void,F4-QualifiedIdentifier,F4-int,F4-String,F4-SQLException,F8-CatalogRowFactory,F8-PermDescriptor,F8-DDColumnDependableFinder,F8-TemporaryClob,F8-UpdateServiceProperties,F8-AuthenticationServiceBase,F8-FormatableArrayHolder,F8-EmbeddedSimpleDataSource,F8-ClientBaseDataSourceRoot,F8-IndexDescriptorImpl,F8-DoubleProperties,F8-BaseDataFileFactory,F8-DRDAProtocolExceptionInfo,F8-mtTime,F8-PredicateWrapper,F8-ColumnMapping,F8-NA,F8-UnaryOperatorNode,F8-ByteArray,F8-ijRowResult,F11-agent_,F11-savepointName_,F11-ignoreWebLogic,F11-skipJava,F11-scanned,F11-NA,F11-materialStatement_,F11-actions,F11-CONTAINER_KEY_MEMORY_USAGE,F11-catalogType,F11-num_pages,F11-numPreds,F11-kind,F11-used,F11-serialVersionUID,F11-binaryStream_,F11-currentConnEnv,F11-columnWidths,F11-pwList,F11-asciiStream_,F94,F95,F21,F109,F20,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F71-mamta@apache.org,F71-djd@apache.org,F71-lilywei@apache.org,F71-davidvc@apache.org,F71-kmarsden@apache.org,F71-rhillegas@apache.org,F71-bakksjo@apache.org,F71-mikem@apache.org,F71-myrnavl@apache.org,F71-kristwaa@apache.org,F71-dag@apache.org,F71-kahatlen@apache.org,F71-bandaram@apache.org,F71-oysteing@apache.org,F71-abrown@apache.org,F71-suresht@apache.org,F71-bernt@apache.org,F71-fuzzylogic@apache.org,F71-bpendleton@apache.org,F71-coar@apache.org,F74,F73,F84,F146,category
7482,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/SYSVIEWSRowFactory.java,2711,true,35,4,8496,1,0,655,5,52,0.43272727272727274,162,65,0.4012345679012346,1.0,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,STYLE,0.04494813676527084,BC_UNCONFIRMED_CAST,17,2,1,0.038898450946643716,3.4423407917383823E-4,3.4423407917383823E-4,-1.0,0.1794871794871795,0.0037761931253055513,0.1513840830449827,0.21341504798294664,-0.6410256410256411,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.8053097345132744,-1.0,17,7139,3154,8135,31,0.0,0,0,31,31,0.003267767674893301,15,6,17,38,0,9,0,0.002835496849371591,0,4683,0,931,1906,0,7520,3752,0.045431824620057765,1818,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2814,8135,12,1007,open
6446,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/TDCacheable.java,2427,true,16,5,8496,1,0,655,5,52,0.85,79,39,0.4936708860759494,1.0,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,STYLE,0.039185555128697654,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.038898450946643716,3.4423407917383823E-4,3.4423407917383823E-4,-1.0,0.049019607843137254,0.0011952996382062124,0.1513840830449827,0.21341504798294664,-0.9019607843137255,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.8053097345132744,-1.0,5,7139,3154,8135,31,0.0,0,0,31,31,0.003267767674893301,17,9,24,50,0,8,0,0.0053363454284276225,0,4683,0,931,1906,0,7520,3752,0.045431824620057765,5434,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6446,8135,12,1007,open
3480,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/TabInfoImpl.java,1668,true,12,35,8496,1,0,655,1,52,0.6870229007633588,713,345,0.4838709677419355,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,STYLE,0.09834805993084902,DLS_DEAD_LOCAL_STORE,17,2,1,0.038898450946643716,3.4423407917383823E-4,3.4423407917383823E-4,-1.0,0.17578125,0.003714928260216346,0.1513840830449827,0.21341504798294664,-0.6484375,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.8053097345132744,-1.0,19,7139,3154,8135,31,0.11764705882352941,0,0,31,31,0.003267767674893301,27,16,114,157,0,11,2,0.03224125342019184,2,4683,0,931,1906,2,7520,3752,0.045431824620057765,119,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1114,8135,12,1007,open
2360,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementDescriptor.java,871,true,16,5,8496,1,8,655,1,52,0.5384615384615384,118,8,0.06779661016949153,0.5625,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,1,MALICIOUS_CODE,0.04840568574721475,EI_EXPOSE_REP2,18,2,1,0.038898450946643716,3.4423407917383823E-4,3.4423407917383823E-4,1.0,0.2222222222222222,0.021604938271604937,0.22,0.1733967403628118,-0.5555555555555556,0.01114099116404149,0.009988474836726853,0.1733967403628118,-0.8053097345132744,1.0,2,2168,1438,3164,31,0.0,0,0,31,31,0.003267767674893301,106,6,0,112,0,100,0,0.09846753246753245,0,4683,0,931,1906,0,7520,3752,0.045431824620057765,1364,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2360,8135,12,1007,close
3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,1438,true,13,5,8496,1,8,655,1,52,0.5071428571428571,117,7,0.05982905982905983,0.6923076923076923,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,MALICIOUS_CODE,0.04840568574721475,EI_EXPOSE_REP2,18,2,4,0.038898450946643716,0.001376936316695353,0.001376936316695353,1.0,0.2222222222222222,0.021604938271604937,0.22,0.1733967403628118,-0.5555555555555556,0.01114099116404149,0.009988474836726853,0.1733967403628118,-0.8053097345132744,1.0,1,2168,1438,3164,31,0.0,0,0,31,31,0.003267767674893301,14,0,0,14,0,14,0,0.03713527851458886,0,4683,0,931,1906,0,7520,3752,0.045431824620057765,1547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2543,8135,12,1007,close
3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,1438,true,13,5,8496,1,8,655,1,52,0.5214285714285715,117,7,0.05982905982905983,0.8461538461538461,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,MALICIOUS_CODE,0.04840568574721475,EI_EXPOSE_REP2,18,2,4,0.038898450946643716,0.001376936316695353,0.001376936316695353,1.0,0.2222222222222222,0.021604938271604937,0.22,0.1733967403628118,-0.5555555555555556,0.01114099116404149,0.009988474836726853,0.1733967403628118,-0.8053097345132744,1.0,1,2168,1438,3164,31,0.0,0,0,31,31,0.003267767674893301,14,0,0,14,0,14,0,0.03713527851458886,0,4683,0,931,1906,0,7520,3752,0.045431824620057765,1547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2543,8135,12,1007,close
3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,1438,true,13,5,8496,1,8,655,1,52,0.5142857142857142,117,7,0.05982905982905983,0.7692307692307693,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,MALICIOUS_CODE,0.04840568574721475,EI_EXPOSE_REP2,18,2,4,0.038898450946643716,0.001376936316695353,0.001376936316695353,1.0,0.2222222222222222,0.021604938271604937,0.22,0.1733967403628118,-0.5555555555555556,0.01114099116404149,0.009988474836726853,0.1733967403628118,-0.8053097345132744,1.0,1,2168,1438,3164,31,0.0,0,0,31,31,0.003267767674893301,14,0,0,14,0,14,0,0.03713527851458886,0,4683,0,931,1906,0,7520,3752,0.045431824620057765,1547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2543,8135,12,1007,close
3164,org/apache/derby/impl/sql/catalog,org/apache/derby/impl/sql/catalog/XPLAINStatementTimingsDescriptor.java,1438,true,13,5,8496,1,8,655,1,52,0.5285714285714286,117,7,0.05982905982905983,0.9230769230769231,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,4,MALICIOUS_CODE,0.04840568574721475,EI_EXPOSE_REP2,18,2,4,0.038898450946643716,0.001376936316695353,0.001376936316695353,1.0,0.2222222222222222,0.021604938271604937,0.22,0.1733967403628118,-0.5555555555555556,0.01114099116404149,0.009988474836726853,0.1733967403628118,-0.8053097345132744,1.0,1,2168,1438,3164,31,0.0,0,0,31,31,0.003267767674893301,14,0,0,14,0,14,0,0.03713527851458886,0,4683,0,931,1906,0,7520,3752,0.045431824620057765,1547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2543,8135,12,1007,close
8134,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/AccessPathImpl.java,3154,true,0,17,55532,1,0,4496,1,235,0.22705314009661837,158,21,0.13291139240506328,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,1,PERFORMANCE,0.03457548981943911,URF_UNREAD_FIELD,18,2,0,0.10981067125645438,3.4423407917383823E-4,0.0,0.0,0.3888888888888889,0.014853395061728397,0.289198606271777,0.2857938467154214,-0.2222222222222222,0.00384172109104879,0.029197080291970802,0.2857938467154214,-0.8119122257053292,-1.0,5,7139,3154,8135,537,0.0,7,116,421,660,0.009661494068470512,17,9,6,32,0,8,0,0.13975329597768757,0,10950,0,1924,3057,0,15931,9026,0.02527346232168117,5433,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6445,8135,8,1003,open
6445,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/AggregateNode.java,2427,true,3,22,55532,1,0,4496,1,235,0.7613168724279835,407,221,0.542997542997543,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,4,STYLE,0.039185555128697654,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.10981067125645438,0.001376936316695353,3.4423407917383823E-4,-1.0,0.049019607843137254,0.0011952996382062124,0.1513840830449827,0.21341504798294664,-0.9019607843137255,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.8119122257053292,-1.0,32,7139,3154,8135,537,0.17005347593582887,7,116,421,660,0.009661494068470512,117,8,0,125,2,109,10,0.09144294003364821,12,10950,0,1924,3057,8,15931,9026,0.02527346232168117,8,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1003,8135,8,1003,open
6445,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/AggregateNode.java,2427,true,7,22,55532,1,0,4496,1,235,0.7983539094650206,407,221,0.542997542997543,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,4,STYLE,0.039185555128697654,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.10981067125645438,0.001376936316695353,3.4423407917383823E-4,-1.0,0.049019607843137254,0.0011952996382062124,0.1513840830449827,0.21341504798294664,-0.9019607843137255,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.8119122257053292,-1.0,32,7139,3154,8135,537,0.17005347593582887,7,116,421,660,0.009661494068470512,117,8,0,125,2,109,10,0.09144294003364821,12,10950,0,1924,3057,8,15931,9026,0.02527346232168117,8,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1003,8135,8,1003,open
6445,org/apache/derby/impl/sql/compile,org/apache/derby/impl/sql/compile/AggregateNode.java,2427,true,6,22,55532,1,0,4496,3,235,0.6323731138545954,407,221,0.542997542997543,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,4,STYLE,0.039185555128697654,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,20,3,1,0.10981067125645438,0.001376936316695353,3.4423407917383823E-4,-1.0,0.049019607843137254,0.0011952996382062124,0.1513840830449827,0.21341504798294664,-0.9019607843137255,0.010756819054936612,0.058778332693046484,0.21341504798294664,-0.8119122257053292,-1.0,32,7139,3154,8135,537,0.17005347593582887,7,116,421,660,0.009661494068470512,117,8,0,125,2,109,10,0.09144294003364821,12,10950,0,1924,3057,8,15931,9026,0.02527346232168117,8,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1003,8135,8,1003,open
